date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:24:39	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Pe-icon-7-stroke.eot?	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Pe-icon-7-stroked41d.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:39	58556/58556	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Pe-icon-7-stroke.woff?d7yf1v	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Pe-icon-7-strokebb1d.woff	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:40	58480/58480	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Pe-icon-7-stroke.ttf?d7yf1v	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Pe-icon-7-strokebb1d.ttf	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:40	164020/164020	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Pe-icon-7-stroke.svg?d7yf1v	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Pe-icon-7-strokebb1d.svg	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:40	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2030%20Jun%202018%2016:44:34%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fontawesome-webfont3e6e.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:41	77160/77160	---M--	200	added ('OK')	font/woff2	date:Sat,%2030%20Jun%202018%2016:44:34%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fontawesome-webfont3e6e.woff2	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:41	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2030%20Jun%202018%2016:44:34%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fontawesome-webfont.eot?	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fontawesome-webfontd41d.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:41	98024/98024	---M--	200	added ('OK')	font/woff	date:Sat,%2030%20Jun%202018%2016:44:34%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fontawesome-webfont3e6e.woff	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:42	165548/165548	---M--	200	added ('OK')	font/ttf	date:Sat,%2030%20Jun%202018%2016:44:34%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fontawesome-webfont3e6e.ttf	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:42	118560/118560	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2023:37:04%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-brands-400.eot	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-brands-400.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:43	447050/447050	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2030%20Jun%202018%2016:44:34%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fontawesome-webfont3e6e.svg	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:43	65316/65316	---M--	200	added ('OK')	font/woff2	date:Mon,%2013%20May%202019%2023:37:04%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-brands-400.woff2	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-brands-400.woff2	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:43	118560/118560	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2023:37:04%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-brands-400.eot?	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-brands-400d41d.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:45	76344/76344	---M--	200	added ('OK')	font/woff	date:Mon,%2013%20May%202019%2023:37:04%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-brands-400.woff	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-brands-400.woff	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:45	118324/118324	---M--	200	added ('OK')	font/ttf	date:Mon,%2013%20May%202019%2023:37:04%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-brands-400.ttf	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-brands-400.ttf	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:45	40576/40576	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2023:37:04%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-regular-400.eot	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-regular-400.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:45	40576/40576	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2023:37:04%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-regular-400.eot?	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-regular-400d41d.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:46	14868/14868	---M--	200	added ('OK')	font/woff2	date:Mon,%2013%20May%202019%2023:37:04%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-regular-400.woff2	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-regular-400.woff2	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:46	18168/18168	---M--	200	added ('OK')	font/woff	date:Mon,%2013%20May%202019%2023:37:04%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-regular-400.woff	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-regular-400.woff	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:47	40348/40348	---M--	200	added ('OK')	font/ttf	date:Mon,%2013%20May%202019%2023:37:04%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-regular-400.ttf	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-regular-400.ttf	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:47	648265/648265	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-brands-400.svg	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-brands-400.svg	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:47	142267/142267	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-regular-400.svg	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-regular-400.svg	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
09:24:47	180720/180720	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2023:37:04%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-solid-900.eot	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/fa-solid-900.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css)
